account_id,report_date,age,employment_status,marital_status,dependents,region,internal_score,dpd,credit_utilization,macro_gdp_growth,macro_unemployment,macro_interest_rate,stage,pit_pd_12m,default_flag
1174,2021-03-19,31,Employed,Married,4,South,409,119,0.8,0.51,5.18,2.43,3,0.21355,0
1175,2021-03-20,30,Self-Employed,Married,4,East,511,69,0.37,1.82,5.31,2.73,2,0.17559999999999998,0
1176,2021-03-21,60,Unemployed,Single,0,South,737,48,0.89,1.81,6.38,3.13,2,0.12455000000000001,0
1177,2021-03-22,58,Unemployed,Single,1,West,621,54,0.84,1.47,3.86,3.69,2,0.14435000000000003,0
1178,2021-03-23,26,Unemployed,Divorced,2,West,383,76,0.33,0.58,3.43,2.95,2,0.2106,0
1179,2021-03-24,28,Employed,Single,3,North,675,118,0.9,3.11,7.67,3.52,3,0.1335,0
1180,2021-03-25,43,Self-Employed,Single,0,South,352,117,1.2,1.38,5.2,3.72,3,0.21919999999999998,0
1181,2021-03-26,67,Employed,Divorced,3,West,795,30,1.21,4.57,2.93,2.71,2,0.06520000000000001,0
1182,2021-03-27,46,Employed,Married,2,East,555,80,0.09,2.87,4.92,2.3,2,0.15215,0
1183,2021-03-28,66,Employed,Single,2,South,885,20,0.3,-0.06,4.01,3.02,1,0.09440000000000001,0
1184,2021-03-29,63,Employed,Married,2,South,519,15,1.0,3.23,5.54,2.33,1,0.16065000000000002,0
1185,2021-03-30,32,Employed,Single,2,North,399,16,1.29,1.3,4.37,3.91,1,0.2041,0
1186,2021-03-31,46,Retired,Married,3,East,428,95,0.78,1.07,6.86,3.58,3,0.21159999999999998,1
1187,2021-04-01,33,Employed,Married,0,North,518,0,1.06,1.73,3.05,3.7,1,0.16345,0
1188,2021-04-02,60,Self-Employed,Married,2,South,776,111,0.03,3.13,6.92,2.14,3,0.1043,0
1189,2021-04-03,38,Employed,Widowed,4,North,757,101,0.91,2.52,6.11,2.82,3,0.1111,1
1190,2021-04-04,45,Employed,Divorced,0,South,321,71,1.44,2.18,5.48,3.03,2,0.22035,0
1191,2021-04-05,53,Employed,Divorced,4,South,859,64,0.99,1.18,6.55,3.2,2,0.1012,0
1192,2021-04-06,67,Retired,Married,3,North,628,65,1.38,2.94,6.82,2.82,2,0.1427,1
1193,2021-04-07,60,Unemployed,Single,2,North,779,110,0.85,1.02,5.0,1.7,3,0.11505000000000001,0
1194,2021-04-08,63,Retired,Married,0,South,638,36,1.27,3.04,7.44,3.23,2,0.1423,0
1195,2021-04-09,32,Retired,Married,2,North,478,23,0.19,2.33,5.93,3.88,1,0.18185,0
1196,2021-04-10,64,Employed,Divorced,2,North,720,90,0.19,1.4,4.18,4.0,3,0.12190000000000001,0
1197,2021-04-11,56,Employed,Single,0,South,781,83,0.18,4.13,2.98,2.87,2,0.07335,0
1198,2021-04-12,68,Self-Employed,Divorced,2,East,348,110,0.73,2.91,6.61,3.04,3,0.21195,0
1199,2021-04-13,24,Employed,Married,2,North,329,61,0.5,2.56,5.0,2.5,2,0.21214999999999998,0
1200,2021-04-14,25,Employed,Widowed,1,North,384,20,1.08,2.1,2.31,3.04,1,0.18955,0
1201,2021-04-15,57,Employed,Divorced,1,West,801,105,1.35,0.86,5.5,2.79,3,0.11365,0
1202,2021-04-16,28,Self-Employed,Single,0,East,845,36,0.93,2.04,4.61,2.74,2,0.0864,0
1203,2021-04-17,62,Self-Employed,Single,0,North,628,34,0.32,3.6,3.99,2.25,2,0.12195,0
1204,2021-04-18,69,Employed,Single,2,South,733,37,1.4,0.62,6.51,3.77,2,0.1381,0
1205,2021-04-19,48,Employed,Single,4,West,887,52,0.79,2.57,3.82,2.88,2,0.06665,0
1206,2021-04-20,51,Self-Employed,Married,0,West,548,14,1.08,3.39,4.32,2.76,1,0.1457,0
1207,2021-04-21,29,Self-Employed,Married,2,West,433,113,1.34,3.44,4.68,3.11,3,0.17575,1
1208,2021-04-22,49,Employed,Divorced,4,North,664,109,1.48,1.1,6.53,2.71,3,0.15065,1
1209,2021-04-23,34,Unemployed,Married,1,South,874,41,0.76,1.46,3.24,1.95,2,0.0781,0
1210,2021-04-24,60,Employed,Single,0,West,724,93,1.21,2.1,4.05,3.65,3,0.11324999999999999,0
1211,2021-04-25,61,Employed,Single,2,East,714,3,0.85,2.45,5.64,3.02,1,0.1202,0
1212,2021-04-26,42,Unemployed,Single,1,West,811,106,0.73,3.28,5.74,3.39,3,0.08815,0
1213,2021-04-27,31,Self-Employed,Single,3,West,684,115,0.81,1.8,3.31,3.1,3,0.12255,0
1214,2021-04-28,43,Employed,Married,1,East,687,38,0.73,2.95,4.41,3.47,2,0.1158,1
1215,2021-04-29,21,Self-Employed,Single,2,West,748,78,0.63,-0.56,4.82,3.35,2,0.1377,0
1216,2021-04-30,66,Self-Employed,Single,4,West,863,22,1.09,1.73,5.43,1.89,1,0.08910000000000001,0
1217,2021-05-01,57,Unemployed,Single,3,East,602,104,0.37,2.94,4.69,3.22,3,0.13855,0
1218,2021-05-02,41,Unemployed,Married,3,North,398,14,0.92,2.83,7.31,2.55,1,0.20375,0
1219,2021-05-03,46,Self-Employed,Married,3,East,605,89,1.07,1.04,4.85,2.55,2,0.15760000000000002,0
1220,2021-05-04,66,Employed,Married,0,North,856,11,1.34,3.03,7.26,2.16,1,0.08700000000000001,0
1221,2021-05-05,56,Employed,Married,2,North,341,81,0.5,0.58,4.3,3.9,2,0.22544999999999998,0
1222,2021-05-06,43,Employed,Widowed,3,North,767,69,1.29,3.2,2.6,2.93,2,0.08425,1
1223,2021-05-07,21,Employed,Single,1,East,739,81,1.42,1.8,8.77,2.79,2,0.1361,0
1224,2021-05-08,60,Self-Employed,Married,4,East,626,113,0.97,1.55,4.87,2.62,3,0.14735,0
1225,2021-05-09,35,Employed,Married,2,North,868,53,1.16,1.7,5.55,4.17,2,0.08875,1
1226,2021-05-10,41,Employed,Married,1,East,332,87,0.61,2.38,2.82,3.51,2,0.20229999999999998,1
1227,2021-05-11,67,Employed,Divorced,0,North,711,37,1.43,4.08,5.39,1.8,2,0.10339999999999999,0
1228,2021-05-12,29,Employed,Single,3,East,413,27,1.01,3.22,6.23,3.68,1,0.19069999999999998,0
1229,2021-05-13,29,Employed,Married,1,South,807,78,0.47,0.85,3.28,2.54,2,0.10114999999999999,0
1230,2021-05-14,30,Unemployed,Single,2,East,355,18,0.61,0.96,4.79,3.33,1,0.22059999999999996,0
1231,2021-05-15,46,Employed,Married,1,East,855,68,0.93,0.09,4.91,2.78,2,0.1049,0
1232,2021-05-16,61,Self-Employed,Single,0,East,651,63,0.35,2.31,3.08,2.13,2,0.12455,0
1233,2021-05-17,55,Retired,Single,4,North,628,3,1.13,1.83,7.44,2.74,1,0.15689999999999998,1
1234,2021-05-18,45,Employed,Married,3,North,845,80,0.34,2.63,0.99,3.12,2,0.0624,0
1235,2021-05-19,46,Employed,Married,2,South,569,116,0.89,1.5,1.79,3.13,3,0.1467,0
1236,2021-05-20,31,Employed,Single,3,South,495,9,1.05,1.6,5.16,2.82,1,0.18105000000000002,0
1237,2021-05-21,58,Self-Employed,Married,3,West,712,11,1.29,0.55,3.51,3.03,1,0.12905,1
1238,2021-05-22,22,Self-Employed,Married,3,South,378,68,1.1,3.1,6.02,3.07,2,0.1996,0
1239,2021-05-23,27,Employed,Single,1,North,382,6,1.2,1.4,4.48,3.46,1,0.20789999999999997,0
1240,2021-05-24,38,Employed,Married,1,South,436,43,1.37,1.16,5.6,3.66,2,0.20239999999999997,0
1241,2021-05-25,47,Unemployed,Married,4,South,838,22,0.9,2.97,2.95,3.0,1,0.07055,0
1242,2021-05-26,54,Employed,Married,0,East,605,1,1.27,0.52,4.4,2.34,1,0.16055000000000003,0
1243,2021-05-27,47,Employed,Single,2,South,610,93,0.35,2.55,4.34,3.32,3,0.1387,0
1244,2021-05-28,37,Unemployed,Single,1,West,687,115,1.22,1.23,8.52,3.34,3,0.15355,1
1245,2021-05-29,63,Self-Employed,Married,3,East,848,112,0.33,1.88,4.32,3.45,3,0.08580000000000002,0
1246,2021-05-30,64,Unemployed,Divorced,0,North,805,108,1.4,0.07,1.57,2.52,3,0.1009,0
1247,2021-05-31,44,Self-Employed,Married,2,West,687,36,0.49,2.58,6.65,3.4,2,0.13069999999999998,0
1248,2021-06-01,45,Unemployed,Single,2,North,592,68,0.26,4.05,4.63,3.16,2,0.12965000000000002,0
1249,2021-06-02,27,Employed,Married,2,West,478,19,0.22,0.74,5.4,3.29,1,0.1951,0
1250,2021-06-03,26,Unemployed,Divorced,2,East,728,89,0.28,3.16,4.48,2.62,2,0.1038,0
1251,2021-06-04,44,Retired,Single,4,West,823,43,0.67,1.95,3.09,2.06,2,0.0852,0
1252,2021-06-05,53,Self-Employed,Widowed,2,West,611,107,0.78,2.53,6.96,2.32,3,0.15175,1
1253,2021-06-06,69,Employed,Divorced,0,South,379,102,1.37,0.82,3.53,3.44,3,0.20969999999999997,0
1254,2021-06-07,49,Employed,Single,1,North,313,69,0.57,0.97,2.78,3.86,2,0.22094999999999998,0
1255,2021-06-08,63,Employed,Divorced,0,East,353,92,0.33,2.09,5.71,3.39,3,0.21439999999999998,0
1256,2021-06-09,42,Employed,Single,3,West,746,73,1.12,1.78,5.23,2.39,2,0.11685000000000001,0
1257,2021-06-10,46,Employed,Married,4,North,364,50,0.2,2.15,6.6,2.98,2,0.21549999999999997,1
1258,2021-06-11,48,Self-Employed,Married,4,North,671,79,1.34,0.54,5.42,3.15,2,0.14895000000000003,0
1259,2021-06-12,41,Self-Employed,Married,3,South,802,97,0.61,2.61,4.89,3.02,3,0.09285,1
1260,2021-06-13,69,Employed,Married,0,North,869,30,0.92,2.39,6.36,3.08,2,0.08565,0
1261,2021-06-14,27,Self-Employed,Married,0,East,395,99,0.28,3.11,2.53,2.47,3,0.17779999999999999,1
1262,2021-06-15,37,Employed,Single,3,South,832,40,0.22,2.32,4.73,2.25,2,0.08745,1
1263,2021-06-16,40,Employed,Married,2,West,559,57,1.2,4.26,3.58,2.51,2,0.13055,0
1264,2021-06-17,61,Employed,Single,2,East,884,4,0.64,4.01,5.38,2.38,1,0.06080000000000001,0
1265,2021-06-18,69,Employed,Single,1,East,547,32,1.48,2.02,6.22,3.06,2,0.16915000000000002,0
1266,2021-06-19,40,Employed,Single,0,East,426,42,0.79,1.98,5.42,3.12,2,0.19579999999999997,1
1267,2021-06-20,42,Employed,Married,0,South,798,18,1.27,1.17,6.06,2.31,1,0.1141,0
1268,2021-06-21,48,Employed,Single,3,North,345,31,1.47,0.64,6.86,2.96,2,0.23665000000000003,0
1269,2021-06-22,60,Unemployed,Single,3,East,567,86,0.42,1.77,5.76,3.92,2,0.16435,0
1270,2021-06-23,69,Employed,Single,2,North,841,2,1.2,1.36,6.11,3.07,1,0.1017,0
1271,2021-06-24,27,Self-Employed,Single,0,North,393,0,0.03,1.21,7.81,2.78,1,0.2237,0
1272,2021-06-25,21,Self-Employed,Married,0,East,615,99,1.02,2.35,8.96,3.43,3,0.16255000000000003,0
1273,2021-06-26,52,Unemployed,Widowed,4,North,370,40,1.12,0.42,4.76,4.19,2,0.22209999999999996,0
1274,2021-06-27,33,Retired,Single,1,South,892,91,0.72,0.82,3.59,3.1,3,0.08175,0
1275,2021-06-28,50,Employed,Divorced,1,South,748,47,0.24,0.03,1.13,2.7,2,0.11335,0
1276,2021-06-29,43,Employed,Married,2,West,666,38,0.93,0.65,7.89,3.06,2,0.16144999999999998,0
1277,2021-06-30,39,Unemployed,Married,0,North,709,4,1.35,1.4,4.15,3.69,1,0.1245,0
1278,2021-07-01,52,Employed,Married,4,North,390,76,1.4,2.81,5.69,2.96,2,0.19785,0
1279,2021-07-02,50,Self-Employed,Married,0,West,808,10,1.12,3.93,5.99,3.02,1,0.08365,0
1280,2021-07-03,49,Self-Employed,Single,3,South,827,109,0.4,0.27,6.21,3.71,3,0.11660000000000001,0
1281,2021-07-04,69,Self-Employed,Married,2,West,409,21,1.31,2.88,4.62,3.06,1,0.18705,0
1282,2021-07-05,65,Retired,Married,1,West,388,112,1.33,1.04,6.19,3.86,3,0.21855,1
1283,2021-07-06,49,Retired,Married,0,West,571,86,0.55,2.16,5.81,2.3,2,0.1597,0
1284,2021-07-07,50,Unemployed,Married,2,North,546,63,0.27,2.58,3.98,3.23,2,0.1526,0
1285,2021-07-08,36,Employed,Single,1,North,660,11,1.31,3.41,7.44,3.99,1,0.1331,0
1286,2021-07-09,60,Unemployed,Married,0,North,677,52,1.33,4.4,6.02,4.23,2,0.11184999999999999,0
1287,2021-07-10,39,Employed,Married,4,North,505,54,0.15,3.04,3.07,2.79,2,0.1537,0
1288,2021-07-11,38,Employed,Single,2,East,644,52,1.45,1.53,4.44,2.87,2,0.1409,0
1289,2021-07-12,21,Unemployed,Single,0,West,754,20,0.8,0.46,4.41,3.97,1,0.12394999999999999,0
1290,2021-07-13,34,Employed,Married,1,West,366,18,1.49,2.23,4.14,2.83,1,0.2019,0
1291,2021-07-14,67,Employed,Divorced,1,North,857,68,0.67,2.65,5.92,2.74,2,0.08385,0
1292,2021-07-15,22,Employed,Married,4,South,342,87,0.8,0.85,6.94,2.75,2,0.23570000000000002,0
1293,2021-07-16,48,Unemployed,Married,2,East,528,93,0.4,2.78,3.36,2.56,3,0.15200000000000002,0
1294,2021-07-17,69,Employed,Married,2,East,743,71,1.35,1.57,4.46,2.47,2,0.11585,0
1295,2021-07-18,50,Self-Employed,Single,0,South,533,65,0.67,0.87,6.72,2.91,2,0.18665,0
1296,2021-07-19,58,Employed,Single,1,North,498,58,1.22,2.14,3.74,2.19,2,0.1678,0
1297,2021-07-20,24,Unemployed,Single,1,East,796,48,0.12,1.1,3.93,2.7,2,0.10465,0
1298,2021-07-21,21,Unemployed,Single,4,East,331,97,1.18,0.84,1.62,3.79,3,0.21194999999999997,0
1299,2021-07-22,28,Employed,Single,4,West,563,58,0.74,2.29,6.15,3.45,2,0.1621,0
1300,2021-07-23,49,Employed,Married,2,West,412,22,0.01,2.42,5.3,2.72,1,0.1943,0
1301,2021-07-24,59,Employed,Married,1,North,758,2,0.34,1.63,4.5,3.13,1,0.1117,0
1302,2021-07-25,23,Retired,Single,0,North,575,55,0.29,2.27,2.59,2.95,2,0.14150000000000001,0
1303,2021-07-26,52,Self-Employed,Single,3,West,445,115,1.13,3.14,4.49,2.63,3,0.17479999999999998,0
1304,2021-07-27,30,Retired,Single,0,West,656,57,0.72,2.83,2.12,1.85,2,0.1133,0
1305,2021-07-28,30,Employed,Married,4,West,305,87,0.24,1.17,4.74,2.56,2,0.23074999999999998,0
1306,2021-07-29,39,Unemployed,Single,0,South,639,61,0.39,2.03,7.88,2.85,2,0.15435000000000001,0
1307,2021-07-30,66,Unemployed,Single,1,East,793,17,0.76,1.3,5.29,4.25,1,0.1102,0
1308,2021-07-31,54,Self-Employed,Divorced,2,North,407,60,0.03,0.6,6.85,3.31,2,0.22149999999999997,1
1309,2021-08-01,53,Retired,Married,3,North,370,110,0.64,2.64,6.96,2.95,3,0.21089999999999998,0
1310,2021-08-02,43,Employed,Single,2,South,639,36,1.02,3.0,4.21,3.26,2,0.12630000000000002,0
1311,2021-08-03,48,Employed,Married,3,West,399,53,0.78,1.53,5.93,3.13,2,0.2096,0
1312,2021-08-04,52,Self-Employed,Single,3,East,626,112,0.9,2.23,0.9,2.65,3,0.1207,0
1313,2021-08-05,27,Unemployed,Married,1,West,332,94,0.49,3.55,5.42,2.97,3,0.20359999999999998,0
1314,2021-08-06,49,Self-Employed,Married,1,North,442,77,0.27,3.02,6.61,2.83,2,0.18735,0
1315,2021-08-07,28,Employed,Single,4,South,543,64,1.21,1.41,5.78,2.24,2,0.17405,0
1316,2021-08-08,21,Employed,Married,4,East,516,13,1.36,1.92,4.46,2.72,1,0.16910000000000003,0
1317,2021-08-09,23,Employed,Single,3,East,733,104,0.77,1.29,6.88,2.95,3,0.13324999999999998,0
1318,2021-08-10,44,Employed,Single,4,East,353,4,0.46,2.23,6.71,3.23,1,0.21799999999999997,0
1319,2021-08-11,43,Self-Employed,Single,1,East,891,94,0.77,2.04,4.93,3.02,3,0.0765,0
1320,2021-08-12,28,Unemployed,Married,4,South,450,94,1.32,0.85,7.24,3.49,3,0.2102,0
1321,2021-08-13,67,Employed,Single,3,North,354,93,1.04,1.54,5.78,2.9,3,0.22,0
1322,2021-08-14,57,Employed,Single,2,East,816,99,1.29,-0.06,2.59,3.65,3,0.10455,0
1323,2021-08-15,23,Employed,Single,0,East,747,61,0.49,0.96,5.48,3.1,2,0.12605,0
1324,2021-08-16,53,Employed,Single,4,North,334,0,1.07,2.41,3.92,3.24,1,0.207,1
1325,2021-08-17,48,Unemployed,Married,1,West,418,62,0.98,2.14,5.75,3.15,2,0.19784999999999997,1
1326,2021-08-18,67,Retired,Single,2,East,496,66,0.86,2.95,-0.46,2.76,2,0.1392,1
1327,2021-08-19,28,Employed,Single,1,East,865,19,0.79,2.05,7.39,3.33,1,0.0952,1
1328,2021-08-20,54,Unemployed,Married,4,West,813,42,0.83,1.8,6.68,2.71,2,0.10715,0
1329,2021-08-21,55,Unemployed,Married,3,North,893,111,1.27,3.86,7.39,2.53,3,0.07010000000000001,0
1330,2021-08-22,52,Unemployed,Married,0,North,721,106,1.37,1.66,4.98,3.14,3,0.12305000000000002,0
1331,2021-08-23,44,Employed,Married,0,East,816,84,0.17,1.61,6.73,2.97,2,0.10855000000000001,0
1332,2021-08-24,34,Retired,Single,2,North,438,93,0.85,2.05,5.32,2.61,3,0.1916,0
1333,2021-08-25,52,Employed,Married,0,West,343,41,1.38,1.22,3.52,3.05,2,0.21464999999999998,0
1334,2021-08-26,66,Employed,Married,3,South,518,107,0.2,2.26,3.78,3.35,3,0.1618,0
1335,2021-08-27,63,Employed,Single,1,West,867,93,0.62,1.28,4.48,2.91,3,0.08785000000000001,0
1336,2021-08-28,36,Employed,Divorced,3,West,557,68,0.13,1.57,6.88,3.8,2,0.17445,0
1337,2021-08-29,24,Employed,Single,2,South,812,73,0.17,1.25,6.82,3.58,2,0.11359999999999999,1
1338,2021-08-30,57,Employed,Widowed,2,West,676,87,1.36,0.22,4.03,2.79,2,0.14395,0
1339,2021-08-31,41,Employed,Divorced,0,East,588,108,0.67,-0.42,6.08,2.43,3,0.1826,0
1340,2021-09-01,34,Unemployed,Married,3,East,769,114,1.03,0.58,5.02,2.94,3,0.12205,0
1341,2021-09-02,51,Unemployed,Divorced,1,North,402,38,0.21,3.14,3.58,3.23,2,0.181,0
1342,2021-09-03,68,Employed,Married,3,North,448,61,0.03,2.08,3.23,2.16,2,0.17834999999999998,0
1343,2021-09-04,38,Unemployed,Single,1,West,383,47,1.34,1.52,4.65,2.15,2,0.20729999999999998,0
1344,2021-09-05,27,Unemployed,Married,1,East,325,5,0.86,0.96,6.4,2.38,1,0.23614999999999997,0
1345,2021-09-06,30,Unemployed,Single,3,East,474,73,0.03,3.26,4.24,3.57,2,0.16510000000000002,0
1346,2021-09-07,27,Employed,Single,4,South,721,41,1.49,1.36,6.19,3.71,2,0.1321,0
1347,2021-09-08,53,Self-Employed,Married,3,North,645,57,0.74,1.15,5.47,2.47,2,0.1496,0
1348,2021-09-09,43,Retired,Single,1,East,601,42,0.71,0.11,2.54,2.3,2,0.15635,0
1349,2021-09-10,41,Self-Employed,Single,2,West,597,117,0.93,-0.23,8.01,3.12,3,0.1881,1
1350,2021-09-11,39,Employed,Married,2,East,434,9,0.01,2.46,6.79,3.07,1,0.19585,0
1351,2021-09-12,68,Employed,Divorced,0,North,354,88,0.85,3.69,2.89,2.4,2,0.18405,0
1352,2021-09-13,39,Self-Employed,Single,2,West,355,77,0.94,2.3,5.6,2.5,2,0.21125,0
1353,2021-09-14,56,Employed,Single,4,North,673,110,0.45,2.28,7.21,2.67,3,0.14,0
1354,2021-09-15,49,Employed,Single,1,East,887,38,1.09,3.8,5.62,2.78,2,0.06335,0
1355,2021-09-16,38,Employed,Married,3,East,638,12,0.57,2.5,4.38,3.15,1,0.1324,1
1356,2021-09-17,22,Unemployed,Single,3,East,756,74,1.08,1.99,4.82,1.83,2,0.11019999999999999,0
1357,2021-09-18,21,Unemployed,Married,4,North,654,38,0.22,2.56,4.62,3.95,2,0.129,0
1358,2021-09-19,67,Employed,Single,2,West,431,10,1.37,2.9,4.79,3.19,1,0.18219999999999997,0
1359,2021-09-20,25,Retired,Single,1,East,792,109,1.32,2.51,6.69,3.04,3,0.10535,0
1360,2021-09-21,40,Employed,Divorced,2,East,853,112,0.23,1.51,5.71,2.68,3,0.09519999999999999,0
1361,2021-09-22,31,Self-Employed,Single,0,East,409,15,1.41,2.41,3.71,2.58,1,0.18719999999999998,0
1362,2021-09-23,62,Unemployed,Married,2,South,881,32,0.84,1.31,4.59,2.6,2,0.08460000000000001,0
1363,2021-09-24,22,Unemployed,Single,0,South,425,104,1.05,1.97,4.41,2.76,3,0.1911,0
1364,2021-09-25,23,Retired,Married,3,West,595,104,1.26,2.4,5.43,3.2,3,0.1494,0
1365,2021-09-26,43,Employed,Married,1,North,478,59,0.13,3.84,3.32,3.57,2,0.1537,0
1366,2021-09-27,32,Unemployed,Single,0,East,496,95,0.25,2.44,2.74,2.29,3,0.1603,0
1367,2021-09-28,40,Employed,Single,2,East,400,58,0.44,2.02,3.61,2.78,2,0.19285,0
1368,2021-09-29,25,Unemployed,Single,2,North,872,73,0.72,1.6,2.66,3.07,2,0.0743,0
1369,2021-09-30,57,Unemployed,Married,3,North,482,50,0.52,1.42,2.71,3.11,2,0.17385,0
1370,2021-10-01,58,Self-Employed,Married,4,West,308,14,0.76,1.61,6.84,2.71,1,0.23609999999999998,1
1371,2021-10-02,50,Employed,Married,4,North,712,79,0.28,2.04,4.81,2.82,2,0.12065000000000001,1
1372,2021-10-03,29,Unemployed,Married,2,East,865,42,1.02,2.92,5.56,2.88,2,0.07735,0
1373,2021-10-04,54,Employed,Single,4,West,403,26,0.08,0.73,5.09,2.41,1,0.21239999999999998,1
1374,2021-10-05,64,Employed,Single,1,South,425,55,0.54,2.77,5.18,2.54,2,0.18694999999999998,0
1375,2021-10-06,55,Unemployed,Single,4,West,845,112,0.27,1.43,5.45,2.06,3,0.0967,0
1376,2021-10-07,42,Employed,Single,1,West,569,59,1.09,1.3,5.88,3.55,2,0.16915,0
1377,2021-10-08,64,Unemployed,Single,2,West,765,114,1.33,2.51,5.55,3.28,3,0.10640000000000001,0
1378,2021-10-09,44,Employed,Married,2,North,417,108,0.12,1.62,9.18,2.32,3,0.22044999999999998,1
1379,2021-10-10,37,Employed,Married,2,East,391,95,1.18,2.48,3.46,2.44,3,0.18975,0
1380,2021-10-11,30,Unemployed,Divorced,3,North,784,69,1.34,2.39,3.41,2.32,2,0.09215000000000001,0
1381,2021-10-12,50,Employed,Single,4,East,386,46,1.46,2.81,4.18,2.53,2,0.1913,0
1382,2021-10-13,66,Employed,Married,0,North,533,111,0.87,3.32,3.02,3.12,3,0.14365,0
1383,2021-10-14,43,Unemployed,Married,0,West,423,99,0.49,0.28,4.57,4.44,3,0.20929999999999999,0
1384,2021-10-15,52,Employed,Married,2,East,502,7,0.48,2.2,3.57,2.78,1,0.16535,0
1385,2021-10-16,37,Self-Employed,Single,4,North,331,62,0.57,1.26,5.12,3.24,2,0.22524999999999998,0
1386,2021-10-17,37,Employed,Single,1,West,656,88,0.92,2.42,5.11,2.94,2,0.13235000000000002,0
1387,2021-10-18,34,Unemployed,Single,0,South,762,6,0.74,0.59,3.04,3.12,1,0.11380000000000001,1
1388,2021-10-19,29,Unemployed,Single,2,North,850,80,0.98,2.05,6.15,2.86,2,0.09275,0
1389,2021-10-20,60,Unemployed,Married,0,North,393,111,0.06,0.12,3.8,3.58,3,0.21455,0
1390,2021-10-21,22,Employed,Single,0,South,821,93,0.16,2.04,3.59,3.3,3,0.08729999999999999,0
1391,2021-10-22,65,Unemployed,Single,0,North,707,1,1.46,2.01,5.66,3.0,1,0.12645,0
1392,2021-10-23,45,Self-Employed,Married,2,South,399,16,1.49,1.33,5.0,3.32,1,0.20695,0
1393,2021-10-24,59,Self-Employed,Married,2,East,543,3,1.12,1.61,5.0,3.47,1,0.16815,0
1394,2021-10-25,29,Employed,Married,3,South,357,25,0.38,1.63,3.51,2.64,1,0.207,0
1395,2021-10-26,42,Unemployed,Married,3,West,656,77,1.43,0.45,3.33,3.23,2,0.14315,0
1396,2021-10-27,63,Unemployed,Single,3,South,790,71,0.32,0.7,6.2,3.43,2,0.1215,0
1397,2021-10-28,66,Employed,Single,0,East,619,68,1.1,2.19,4.89,3.23,2,0.1428,1
1398,2021-10-29,24,Employed,Single,4,South,318,4,0.17,3.07,5.34,3.35,1,0.2115,0
1399,2021-10-30,46,Unemployed,Married,2,South,656,4,0.97,2.79,5.23,3.04,1,0.12925,0
1400,2021-10-31,49,Employed,Divorced,3,East,416,90,1.14,-0.03,6.02,3.27,3,0.22139999999999999,1
1401,2021-11-01,65,Retired,Single,4,North,435,68,1.29,3.24,4.91,3.76,2,0.17839999999999998,1
1402,2021-11-02,54,Self-Employed,Married,3,North,595,2,1.1,3.3,4.65,2.49,1,0.1365,0
1403,2021-11-03,43,Self-Employed,Single,3,West,824,37,1.39,1.25,6.08,3.0,2,0.1069,0
1404,2021-11-04,57,Employed,Married,4,West,400,93,0.78,1.27,8.35,2.61,3,0.22405,1
1405,2021-11-05,31,Employed,Single,3,South,679,0,1.02,1.48,3.14,2.7,1,0.12614999999999998,0
1406,2021-11-06,26,Retired,Single,0,North,454,7,0.55,2.33,4.18,3.25,1,0.17909999999999998,0
1407,2021-11-07,38,Employed,Married,0,North,893,12,0.02,1.7,5.44,2.16,1,0.08195000000000001,0
1408,2021-11-08,41,Unemployed,Married,0,South,899,83,1.14,2.39,1.74,2.44,2,0.05505,0
1409,2021-11-09,62,Employed,Married,1,East,404,69,1.3,0.7,6.67,3.61,2,0.22035,0
1410,2021-11-10,56,Employed,Single,3,North,825,113,0.26,0.93,6.19,2.34,3,0.1104,0
1411,2021-11-11,61,Employed,Single,1,West,427,49,0.04,1.12,5.05,3.72,2,0.20229999999999998,0
1412,2021-11-12,58,Employed,Single,2,South,700,111,0.25,1.18,5.7,2.99,3,0.1367,0
1413,2021-11-13,54,Retired,Married,4,East,871,7,1.34,2.43,7.26,2.96,1,0.08925,0
1414,2021-11-14,37,Employed,Widowed,2,West,828,29,0.44,2.25,5.43,2.66,1,0.09265000000000001,0
1415,2021-11-15,57,Employed,Married,1,North,856,112,0.35,2.66,3.1,2.84,3,0.0699,0
1416,2021-11-16,45,Employed,Single,0,East,849,39,0.02,3.08,6.44,3.11,2,0.08415,1
1417,2021-11-17,58,Employed,Married,3,West,423,78,0.45,2.39,6.39,2.89,2,0.19729999999999998,0
1418,2021-11-18,32,Employed,Married,3,South,659,73,1.07,0.22,5.31,2.56,2,0.15460000000000002,1
1419,2021-11-19,43,Unemployed,Married,0,East,363,32,1.44,1.58,8.92,3.31,2,0.23305,0
1420,2021-11-20,62,Employed,Single,3,East,401,72,0.47,1.72,4.84,3.62,2,0.20174999999999998,1
1421,2021-11-21,42,Employed,Married,4,South,860,112,0.36,2.26,2.31,2.2,3,0.06895000000000001,0
1422,2021-11-22,41,Employed,Married,4,North,576,51,1.33,1.06,5.39,4.1,2,0.16735,1
1423,2021-11-23,47,Retired,Married,4,North,526,32,1.28,3.48,5.22,3.15,2,0.1548,0
1424,2021-11-24,51,Employed,Married,2,East,322,72,0.49,1.6,8.34,3.24,2,0.24019999999999997,0
1425,2021-11-25,26,Employed,Single,0,East,363,77,0.1,1.67,5.54,3.75,2,0.21525,0
1426,2021-11-26,47,Self-Employed,Married,4,East,456,119,1.49,1.8,4.64,1.94,3,0.1862,1
